pag,titulo,direccion,moneda,valor,tipo_inmueble,tipo_contrato,valor_en_pesos,direccion_procesada,latitude,longitude,place_id
https://portalinmobiliario.com/MLC-2789066234-911-isla-caullahuapi-259-portal-del-sur-panitao-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,"911 - Isla Caullahuapi 259, Portal Del Sur, Panitao","Isla Caullahuapi 259, Puerto Montt, Chile, Puerto Montt, Los Lagos",$,420000,Casas,Arriendo,420000.0,"Isla Caullahuapi 259, Puerto Montt, Chile, Puerto Montt, Los Lagos",-41.5270786,-73.0525266,ChIJRzaZfno-GJYRV5isMwnRtUk
https://portalinmobiliario.com/MLC-1560605275-1445-av-austral-n1250-casa-44-condominio-aires-del-sur-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,"1445 - Av. Austral N°1250, Casa 44, Condominio Aires Del Sur","Av. Austral 1250, Puerto Montt, Puerto Montt, Los Lagos",$,750000,Casas,Arriendo,750000.0,"Av. Austral 1250, Puerto Montt, Puerto Montt, Los Lagos",-41.4444905,-72.9461835,ChIJRTMwdSA7GJYR56j3OO-FQIg
https://portalinmobiliario.com/MLC-1563906657-1102-migmatita-n5791-mirador-del-sol-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,"1102 - Migmatita N°5791, Mirador Del Sol","Migmatita 5791, Puerto Montt, Los Lagos",$,405000,Casas,Arriendo,405000.0,"Migmatita 5791, Puerto Montt, Los Lagos",-41.4560028,-72.989549,ChIJk9JPbWE7GJYR6ZK4Kjp4rkE
https://portalinmobiliario.com/MLC-2801327608-casa-en-arriendo-en-puerto-montt-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa En Arriendo En Puerto Montt,"Av Dos Esteros 46, Puerto Montt, Los Lagos",$,1100000,Casas,Arriendo,1100000.0,"Av Dos Esteros 46, Puerto Montt, Los Lagos",-41.4837882,-72.8904773,ChIJ43OIrqUwGJYR9oqgzC8vpzY
https://portalinmobiliario.com/MLC-2825246946-casa-en-arriendo-en-los-notros-bosque-mar-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,"Casa En Arriendo, En Los Notros. Bosque Mar","Puerto Montt, Puerto Montt, Los Lagos",$,600000,Casas,Arriendo,600000.0,"Puerto Montt, Puerto Montt, Los Lagos",-41.4693622,-72.94244050000002,ChIJB_QgaU06GJYR38mleVrxo4Y
https://portalinmobiliario.com/MLC-2822938664-valle-volcanes-amplio-patio-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Valle Volcanes | Amplio Patio.,"Techo Para Todos, Puerto Montt, Los Lagos",$,660000,Casas,Arriendo,660000.0,"Techo Para Todos, Puerto Montt, Los Lagos",-41.46183,-72.964854,ChIJ28fQPQw7GJYRzVQCklXIIgQ
https://portalinmobiliario.com/MLC-1556759451-casa-en-arriendo-de-4d2b-en-valle-volcanes-puerto-montt-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa En Arriendo De 4d2b. En Valle Volcanes Puerto Montt,"Valle Volcanes, La Paloma, Puerto Montt, Los Lagos",UF,2879,Casas,Arriendo,110665823.42,"Valle Volcanes, La Paloma, Puerto Montt, Los Lagos",-41.4517884,-72.90819139999999,ChIJCX0pPIU6GJYRRsXgcaz33MI
https://portalinmobiliario.com/MLC-2807048830-casa-en-arriendo-de-3d-3b-en-altos-de-mackenna-puerto-montt-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa En Arriendo De 3d 3b En Altos De Mackenna Puerto Montt,"Alto Mackenna, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",UF,1509,Casas,Arriendo,58004420.82000001,"Alto Mackenna, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",-41.4715479,-72.9821866,ChIJ-1IwsoI7GJYR9RiDAy6mt2s
https://portalinmobiliario.com/MLC-2817578414-casa-en-arriendo-de-3-dorm-en-puerto-montt-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa En Arriendo De 3 Dorm. En Puerto Montt,"Jardines Del Mirador, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",$,600000,Casas,Arriendo,600000.0,"Jardines Del Mirador, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",-41.48408879999999,-72.9800796,ChIJu1dDieg7GJYRRsYYApzRaXM
https://portalinmobiliario.com/MLC-2827059402-se-arrienda-hermosa-cabana-completamente-equipada-2d1b-con-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Se Arrienda Hermosa Cabaña Completamente Equipada 2d/1b Con,"Costa Chinquihue Alto, rural-urbana, Puerto Montt, Los Lagos",$,450000,Casas,Arriendo,450000.0,"Costa Chinquihue Alto, rural-urbana, Puerto Montt, Los Lagos",-41.5247077,-73.05031699999999,ChIJwYWxpow_GJYRbC-KTMSxStE
https://portalinmobiliario.com/MLC-2823764574-casa-en-arriendo-de-4-dorm-en-puerto-montt-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa En Arriendo De 4 Dorm. En Puerto Montt,"Casa Con Vista Al Mar, Piedra Azul, Puerto Montt, Los Lagos",$,900000,Casas,Arriendo,900000.0,"Casa Con Vista Al Mar, Piedra Azul, Puerto Montt, Los Lagos",-41.5055641,-72.7542869,ChIJF9DlkT41GJYRNzj86JzKfeI
https://portalinmobiliario.com/MLC-1558909989-casa-en-avenida-los-notros-en-puerto-montt-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa En Avenida Los Notros En Puerto Montt,"Avenida Los Notros, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",$,580000,Casas,Arriendo,580000.0,"Avenida Los Notros, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",-41.4835296,-72.9921551,Ei5Bdi4gTG9zIE5vdHJvcywgUHVlcnRvIE1vbnR0LCBMb3MgTGFnb3MsIENoaWxlIi4qLAoUChIJWxsRT5c7GJYRqQBTsmDRj7ISFAoSCWPtTjGWOxiWEcZcIjaxGr0W
https://portalinmobiliario.com/MLC-1565300611-casa-en-arriendo-2d-y-2b-a-pocos-minutos-de-puerto-montt-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa En Arriendo 2d Y 2b A Pocos Minutos De Puerto Montt,"Kilometro 12 De La Carretera Austral, Puerto Montt, Los Lagos",$,730000,Casas,Arriendo,730000.0,"Kilometro 12 De La Carretera Austral, Puerto Montt, Los Lagos",-41.4728669,-72.9375858,EjBDYXJyLiBBdXN0cmFsIDEyLCBQdWVydG8gTW9udHQsIExvcyBMYWdvcywgQ2hpbGUiMBIuChQKEgnTEzjPUToYlhHCVplMgEVMsBAMKhQKEgkFgNFnsjsYlhEjbSKRJo_VQA
https://portalinmobiliario.com/MLC-2803447168-casa-en-arriendo-de-3d-y-2b-en-valle-volcanes-puerto-montt-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,"Casa En Arriendo De 3d Y 2b En Valle Volcanes, Puerto Montt","Valle Volcanes, Puerto Montt, Los Lagos",UF,17,Casas,Arriendo,653462.66,"Valle Volcanes, Puerto Montt, Los Lagos",-41.4571932,-72.90897939999999,ChIJASlTRoY6GJYRRJa0ymHWJCI
https://portalinmobiliario.com/MLC-2804103804-se-arrienda-casa-4-dormitorios-en-puerto-monnt-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Se Arrienda Casa 4 Dormitorios En Puerto Monnt,"Calle Llanten 2101, 1800 - 2100, Puerto Montt, Los Lagos",$,890000,Casas,Arriendo,890000.0,"Calle Llanten 2101, 1950, Puerto Montt, Los Lagos",-41.443635,-72.93993499999999,EjtMbGFudMOpbiAyMTAxLCAxOTUwLCA1NTA1NjQxIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIgGh4KFgoUChIJ8b8s6906GJYRRrx-enrSwfQSBDE5NTA
https://portalinmobiliario.com/MLC-1565865625-casa-en-sector-residencial-con-excelente-conectividad-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa En Sector Residencial Con Excelente Conectividad,"Volcán Copahue 1800 - 2100, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",$,600000,Casas,Arriendo,600000.0,"Volcán Copahue 1950, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.4534598,-72.9284696,ChIJrUaf5fE6GJYRYJhRcfHty8M
https://portalinmobiliario.com/MLC-1564263135-casa-nueva-ubicada-en-parcelacion-a-minutos-de-puerto-montt-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa Nueva Ubicada En Parcelación A Minutos De Puerto Montt,"Los Colonos 1 - 300, Puerto Montt, Los Lagos, Chile, Alerces, Puerto Montt, Los Lagos",$,550000,Casas,Arriendo,550000.0,"Los Colonos 150, Puerto Montt, Los Lagos, Chile, Alerces, Puerto Montt, Los Lagos",-41.42812869999999,-72.9000792,Ei9Mb3MgQ29sb25vcyAxNTAsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCQUJYWaoOhiWEdPnP0TxZZdfEJYBKhQKEgmnwbjOrzoYlhFMkB8wzOievw
https://portalinmobiliario.com/MLC-2793747734-casa-en-valle-volcanes-puerto-montt-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,"Casa En Valle Volcanes, Puerto Montt","Valle Volcanes, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",$,750000,Casas,Arriendo,750000.0,"Valle Volcanes, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.4608148,-72.9229137,ChIJ5ceoOfU6GJYR340PTG_L-0A
https://portalinmobiliario.com/MLC-1567396593-arriendo-casa-como-nueva-en-puerto-montt-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Arriendo Casa Como Nueva En Puerto Montt,"Costa Chinquio, 1 - 300, Puerto Montt, Los Lagos",$,420000,Casas,Arriendo,420000.0,"Costa Chinquio, 150, Puerto Montt, Los Lagos",-41.4623753,-72.955681,ChIJTQa-egY7GJYRlw3Tz6VXKo0
https://portalinmobiliario.com/MLC-1562175599-casa-a-pasos-del-centro-puerto-montt-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,"Casa A Pasos Del Centro, Puerto Montt","Cauquenes Alto, Centro de Puerto Montt, Puerto Montt, Los Lagos",$,680000,Casas,Arriendo,680000.0,"Cauquenes Alto, Centro de Puerto Montt, Puerto Montt, Los Lagos",-41.4678511,-72.9449824,ChIJTzoA3lQ6GJYR2JgiDpZy2-c
https://portalinmobiliario.com/MLC-1564632981-departamento-1-dorm-monoambiente-condominio-valle-volcanes-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Departamento 1 Dorm Monoambiente. Condominio Valle Volcanes,"C. Intendente Aurelio Andrade 4688, Puerto Montt, Los Lagos, Chile, La Paloma, Puerto Montt, Los Lagos",$,269000,Casas,Arriendo,269000.0,"C. Intendente Aurelio Andrade 4688, Puerto Montt, Los Lagos, Chile, La Paloma, Puerto Montt, Los Lagos",-41.45820459999999,-72.91373519999999,ChIJE3b0rIk6GJYRvi91l0wsX7g
https://portalinmobiliario.com/MLC-1559387121-casa-familiar-en-sector-bosquemar-puerto-montt-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,"Casa Familiar En Sector Bosquemar, Puerto Montt.","C. Margot Loyola Palacios 1589, Puerto Montt, Los Lagos, Chile, Puerto Montt, Los Lagos",$,650000,Casas,Arriendo,650000.0,"C. Margot Loyola Palacios 1589, Puerto Montt, Los Lagos, Chile, Puerto Montt, Los Lagos",-41.4903963,-73.00672399999999,ChIJk1xijwA9GJYRZzGRmxO7GZY
https://portalinmobiliario.com/MLC-1562808043-casa-3-dormitorios-1-bano-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Casa 3 Dormitorios 1 Baño,"Av. Los Robles 1540, 5506731 Llanquihue, Puerto Montt, Los Lagos, Chile, Puerto Montt, Los Lagos",$,600000,Casas,Arriendo,600000.0,"Av. Los Robles 1540, 5506731 Llanquihue, Puerto Montt, Los Lagos, Chile, Puerto Montt, Los Lagos",-41.47937,-72.99799999999999,ChIJ-06Va3k8GJYR6ENdALYn1vQ
https://portalinmobiliario.com/MLC-2826004254-se-arrienda-casa-habitacion-altos-de-mirasol-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=fe63e428-d3e4-41e4-8377-399a24ac03cb,Se Arrienda Casa Habitacion Altos De Mirasol,"Las Avestruces 1260, Puerto Montt, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",$,420000,Casas,Arriendo,420000.0,"Las Avestruces 1260, Puerto Montt, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",-41.4769684,-72.9899334,ChIJ75P104Y7GJYRH5vYhXSCMm8
https://portalinmobiliario.com/MLC-1562070391-casa-sector-bosquemar-puerto-montt-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,Casa Sector Bosquemar Puerto Montt,"Av. Los Robles 1475, Puerto Montt, Los Lagos",$,450000,Casas,Arriendo,450000.0,"Av. Los Robles 1475, Puerto Montt, Los Lagos",-41.4818654,-72.9963183,ChIJte1CzXk8GJYRhHmynRiYD_g
https://portalinmobiliario.com/MLC-1558684207-se-arrienda-casa-semi-amoblada-en-sector-brisas-de-chinquihu-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,Se Arrienda Casa Semi-amoblada En Sector Brisas De Chinquihu,"Francisco De Goya Sn, Chinquihue, Puerto Montt, Los Lagos",$,450000,Casas,Arriendo,450000.0,"Francisco De Goya Sn, Chinquihue, Puerto Montt, Los Lagos",-41.4626455,-72.9559983,ChIJIaIkEwY7GJYRVAHxgWSBoeE
https://portalinmobiliario.com/MLC-2825900176-casa-3-dormitorios-y-2-banos-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,Casa 3 Dormitorios Y 2 Baños,"Carr. Panamericana Sur, Los Monos, Puerto Montt, Los Lagos, Chile, Puerto Montt, Los Lagos",$,400000,Casas,Arriendo,400000.0,"Carr. Panamericana Sur, Los Monos, Puerto Montt, Los Lagos, Chile, Puerto Montt, Los Lagos",-38.3906385,-72.3901985,Eh1DYXJyLiBQYW5hbWVyaWNhbmEgU3VyLCBDaGlsZSIuKiwKFAoSCRFcHNVG7iGWEcAR21E44lcUEhQKEgkVDdh_IBIYlhHH0BDHMBgUmw
https://portalinmobiliario.com/MLC-2814509616-casa-en-arriendo-de-3-dorm-en-puerto-montt-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,Casa En Arriendo De 3 Dorm. En Puerto Montt,"Parque Fundadores, A 10 Minutos De Pto. Montt, Alerces, Puerto Montt, Los Lagos",$,600000,Casas,Arriendo,600000.0,"Parque Fundadores, A 10 Minutos De Pto. Montt, Alerces, Puerto Montt, Los Lagos",-41.4257579,-72.9090763,ChIJe9F5eK46GJYRrRWaE8_5J9k
https://portalinmobiliario.com/MLC-2807043290-arrienda-casa-como-nueva-sin-amoblar-sector-chinquio-puert-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,"Arrienda Casa Como Nueva Sin Amoblar, Sector Chinquio, Puert","Chinquio, Puerto Montt, Los Lagos",$,440000,Casas,Arriendo,440000.0,"Chinquio, Puerto Montt, Los Lagos",-41.4693622,-72.94244050000002,ChIJB_QgaU06GJYR38mleVrxo4Y
https://portalinmobiliario.com/MLC-1564571309-arriendo-hermosa-casa-condominio-aires-del-sur-sector-jardi-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,"Arriendo Hermosa Casa Condominio Aires Del Sur, Sector Jardí","Condominio Aires Del Sur, Puerto Montt, Puerto Montt, Los Lagos",$,800000,Casas,Arriendo,800000.0,"Condominio Aires Del Sur, Puerto Montt, Puerto Montt, Los Lagos",-41.4445754,-72.9465721,ChIJgaTUbCA7GJYRMgOVpG9Zndo
https://portalinmobiliario.com/MLC-2807091642-arrienda-casa-sin-amoblar-sector-chinquihue-puerto-montt-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,"Arrienda Casa Sin Amoblar, Sector Chinquihue, Puerto Montt","Chinquihue, Techo Para Todos, Puerto Montt, Los Lagos",$,440000,Casas,Arriendo,440000.0,"Chinquihue, Techo Para Todos, Puerto Montt, Los Lagos",-41.46183,-72.964854,ChIJ28fQPQw7GJYRzVQCklXIIgQ
https://portalinmobiliario.com/MLC-1555368635-arriendo-casa-sin-amoblar-sector-puerta-sur-puerto-montt-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,"Arriendo Casa Sin Amoblar, Sector Puerta Sur, Puerto Montt","Puerto Montt, Centro de Puerto Montt, Puerto Montt, Los Lagos",$,450000,Casas,Arriendo,450000.0,"Puerto Montt, Centro de Puerto Montt, Puerto Montt, Los Lagos",-41.4707328,-72.9463104,ChIJfwMlsqw7GJYRiAtToBq55zc
https://portalinmobiliario.com/MLC-1559054939-arriendo-cabana-soleada-sin-amoblar-sector-regimiento-pue-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,"Arriendo Cabaña Soleada, Sin Amoblar, Sector Regimiento, Pue","Regimiento, Puerto Montt, Lintz, Puerto Montt, Los Lagos",$,350000,Casas,Arriendo,350000.0,"Regimiento, Puerto Montt, Lintz, Puerto Montt, Los Lagos",-41.46872330000001,-72.9266026,ChIJdzJMWQ47GJYRY56sijaHSKE
https://portalinmobiliario.com/MLC-2827698858-se-arrienda-casa-condominio-sin-corredor-de-propiedades-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,Se Arrienda Casa (condominio) - Sin Corredor De Propiedades,"Pozo Almonte 561, Puerto Montt, Puerto Montt, Los Lagos",UF,1146,Casas,Arriendo,44051071.080000006,"Pozo Almonte 561, Puerto Montt, Puerto Montt, Los Lagos",-41.4558616,-72.9356653,ChIJZ1LajPo6GJYRfvGqJYmYRgc
https://portalinmobiliario.com/MLC-1561380263-estamos-en-tepual-km-6-antes-aeropuerto-y-paragua-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,Estamos- En Tepual Km 6 ( Antes Aeropuerto )y Paragua,"Carretera Austral Km 10 Chamiza 32, Centro de Puerto Montt, Puerto Montt, Los Lagos",$,350000,Casas,Arriendo,350000.0,"Carretera Austral Km 10 Chamiza 32, Centro de Puerto Montt, Puerto Montt, Los Lagos",-41.4749847,-72.9248169,Ei1DYXJyLiBBdXN0cmFsLCBQdWVydG8gTW9udHQsIExvcyBMYWdvcywgQ2hpbGUiLiosChQKEgkFgNFnsjsYlhEjbSKRJo_VQBIUChIJB_QgaU06GJYR38mleVrxo4Y
https://portalinmobiliario.com/MLC-2824939584-se-arrienda-casa-amoblada-en-bosquemar-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=5695eca6-438d-4a3a-b2cb-845991c485d8,Se Arrienda Casa Amoblada En Bosquemar,"Bosque De Agua 1500 - 1800, Puerto Montt, Puerto Montt, Los Lagos",$,500000,Casas,Arriendo,500000.0,"Bosque De Agua 1650, Puerto Montt, Puerto Montt, Los Lagos",-41.4873281,-72.9994328,EjNCb3NxdWUgZGUgQWd1YSAxNjUwLCBQdWVydG8gTW9udHQsIExvcyBMYWdvcywgQ2hpbGUiMRIvChQKEgk1JJezdjwYlhF0xanGvZSywBDyDCoUChIJjTN1U3E8GJYRcre-qzELQyY
